ASIN,dateId,CategoryID,Delivery_time_days,MainRankingValue,AmazonGlobal_Shipping,Estimated_Import_Charge,PriceGroup
B0DWT1W64R,59,1,52,,26.27,3.99,Very Low Income
B0DWT32P81,59,1,52,,26.27,3.99,Very Low Income
B0DWT3LNVB,59,1,54,,25.95,3.96,Very Low Income
B0DWT1ZYCK,59,1,47,,26.19,3.99,Very Low Income
B0DWT341R7,59,1,54,,26.07,3.98,Very Low Income
B0DWT1HWF6,59,1,47,,26.15,3.97,Very Low Income
B0DWT2GC3P,59,1,54,,26.07,3.98,Very Low Income
B0DWT4X181,1,1,0,,25.99,3.96,Very Low Income
B0DWT2468H,59,1,23,737743.0,26.11,3.97,Very Low Income
B0DPPJJ8PL,1,1,0,347487.0,28.86,25.10,Low Income
B0DPFM17XF,1,1,0,591002.0,25.95,19.20,Very Low Income
B0DRNVVGNF,76,1,0,50234.0,42.71,17.71,Low Income
B0DQNT1WG9,1,1,0,,28.47,21.05,Very Low Income
B0DSD1CVLV,1,1,0,503562.0,31.38,22.01,Very Low Income
B0DSD226YW,1,1,0,2172208.0,27.04,20.77,Very Low Income
B0DSFHSN1J,9,1,0,,26.97,20.19,Very Low Income
B0DSGXF78R,1,1,0,,25.31,10.39,Very Low Income
B0DSFGB1XR,29,1,0,199445.0,29.14,31.15,Low Income
B0DQ7PYXBZ,49,1,0,478947.0,28.70,5.76,Low Income
B0DSC3KKGQ,1,1,0,2131402.0,25.48,18.47,Very Low Income
B0DNTCQ4RW,48,1,0,1240.0,28.58,0.00,Low Income
B0DRYRXGXD,29,1,0,12299.0,26.95,14.15,Very Low Income
B0DQ4PWRQL,91,1,0,730323.0,33.37,26.94,Low Income
B0DQPVPKGN,1,1,0,,48.85,46.72,Low Income
B0DPWXDNV4,1,1,0,1093743.0,27.07,10.74,Very Low Income
B0DS5WC18Z,1,1,0,1141827.0,30.98,50.39,Lower-Middle Income
B0DPX68VK7,1,1,0,1638195.0,26.99,6.15,Low Income
B0DNYJ89GF,1,1,0,71077.0,25.27,23.18,Low Income
B0DPZTLVHL,1,1,0,11844.0,39.20,19.69,Low Income
B0DT9ZL2WZ,31,1,0,,26.76,23.46,Low Income
B0DT45RRM7,32,1,0,649467.0,26.75,21.85,Very Low Income
B0DR61QT92,92,1,0,894895.0,31.32,24.05,Very Low Income
B0DQTZ4G5P,1,1,0,665701.0,27.62,22.06,Low Income
B0DQQ14ZRX,93,1,0,818857.0,25.23,22.62,Low Income
B0DRK5VLBC,17,1,0,716422.0,27.70,22.88,Low Income
B0DR46MY47,1,1,0,2552358.0,25.23,21.01,Very Low Income
B0DSG2M1RH,1,1,0,2473185.0,25.23,3.99,Very Low Income
B0DSFDJT81,43,1,0,232898.0,25.23,0.00,Very Low Income
B0DT8TJ8X9,31,1,0,2812902.0,26.43,30.55,Low Income
B0DRNLGXC9,1,1,0,531781.0,30.04,24.66,Low Income
B0DSFHJY7N,1,1,0,823865.0,25.71,18.59,Very Low Income
B0DPHRYPG6,1,1,0,67340.0,27.71,23.35,Low Income
B0D7Y6JV7G,1,1,0,1625866.0,28.98,15.68,Low Income
B0DPXJMY2L,1,1,0,,46.11,20.46,Low Income
B0D7YCPGHF,1,1,0,,55.86,102.06,Lower-Middle Income
B0DQSR7NCN,65,1,0,50839.0,27.36,21.09,Very Low Income
B0DWDLL8W4,54,1,0,3492001.0,94.14,175.80,Upper-Middle Income
B0DWFJHTGX,54,1,0,265176.0,26.35,18.54,Very Low Income
B0D2XJLSHV,54,1,0,,120.42,178.45,Upper-Middle Income
B0DPKRW92M,1,1,0,354069.0,27.22,21.11,Very Low Income
B0DQW7RTHQ,1,1,0,474722.0,28.90,10.90,Very Low Income
B0DQSX2G35,1,1,0,94861.0,28.04,22.51,Very Low Income
B0DT9N75F8,31,1,0,2106041.0,25.23,21.01,Very Low Income
B0DWD4SZZF,1,1,54,2508101.0,27.98,34.73,Lower-Middle Income
B0DVZSNZ1L,1,1,0,775231.0,39.92,19.90,Low Income
B0DK4P4N3Z,1,1,0,200673.0,34.92,42.34,Low Income
B0DTP5ZLR3,1,1,0,,25.95,4.40,Low Income
B0DVBSWRRJ,94,1,0,1727459.0,30.48,45.34,Low Income
B0DTCQH557,1,1,0,,26.87,28.89,Low Income
B0DQST19W2,31,1,0,24004.0,26.03,21.44,Very Low Income
B0DQV6VXM9,65,1,0,146207.0,40.26,19.19,Low Income
B0DQV38QBP,1,1,0,141979.0,31.16,14.14,Low Income
B0DQ4NLN73,1,1,0,,25.23,18.69,Very Low Income
B0DS2BVQZY,1,1,0,486877.0,25.15,18.30,Very Low Income
B0DW77HFH6,95,1,0,32551.0,28.14,24.16,Low Income
B0DSHY87L8,1,1,0,51955.0,27.26,21.30,Low Income
B0DLFHX34M,96,1,0,57903.0,39.71,39.54,Low Income
B0DVVDFHSV,1,1,0,16238.0,32.35,7.29,Low Income
B0DVMM91FF,97,1,0,4271124.0,25.15,0.00,Very Low Income
B0DLX2FMGZ,1,1,0,217641.0,28.52,23.85,Low Income
B0DT6M7L48,1,1,0,1105150.0,25.87,0.00,Low Income
B0DLXSS1YQ,98,1,0,656391.0,25.15,15.05,Low Income
B0DQPLQ984,93,1,0,881869.0,30.36,17.54,Low Income
B0DPQ43HV2,1,1,0,1747476.0,26.47,25.44,Low Income
B0DS1X66QP,62,1,0,1108297.0,25.47,0.00,Very Low Income
B0DQKGWWB2,88,1,0,138244.0,27.18,23.12,Low Income
B0DRPH116B,76,1,0,,26.33,0.00,Low Income
B0DSLVCGWF,1,1,0,482000.0,29.74,41.05,Low Income
B0DS28M2YC,1,1,0,550261.0,,,Very Low Income
B0DLPMGCJW,1,1,0,,38.60,20.87,Low Income
B0DVZ76FTF,1,1,0,398424.0,37.70,31.46,Low Income
B0DNZH6SY2,71,1,0,14385.0,26.39,12.48,Very Low Income
B0DVN47KGS,1,1,0,66292.0,51.79,61.49,Low Income
B0DS2SYTNP,1,1,0,7414.0,35.17,71.28,Lower-Middle Income
B0DVV9D11C,71,1,0,348153.0,29.46,11.19,Low Income
B0DTPYYT8B,99,1,0,3706015.0,25.80,19.66,Very Low Income
B0DS21R2GF,1,1,0,510297.0,27.10,4.55,Low Income
B0DSJNCRF7,20,1,0,4115453.0,,,Low Income
B0DBVGSZY6,100,1,0,,33.16,32.22,Low Income
B0DBVFK5X2,100,1,0,,27.51,29.22,Low Income
B0DVLG9XHC,1,1,0,,25.38,21.08,Very Low Income
B0DPG2CV8W,1,1,0,1378148.0,25.59,18.96,Very Low Income
B0DRNC6K7H,76,1,0,756873.0,29.26,28.78,Low Income
B0DSQZC776,79,1,0,643837.0,29.82,19.75,Low Income
B0DTJC6HKF,1,1,0,6144.0,26.64,11.88,Low Income
B0CPB1B4MC,1,1,0,,30.70,22.92,Low Income
B0DRVSJZV3,1,1,0,249624.0,26.30,9.41,Very Low Income
B0DQ8FWHMT,1,1,0,1404955.0,26.84,10.08,Very Low Income
B0DNQDWQ7V,1,1,0,1712446.0,26.96,20.02,Very Low Income
B0DR6562KP,1,1,0,,32.11,11.63,Very Low Income
B0DS5XT8K8,1,1,0,188003.0,26.19,0.00,Very Low Income
B0DS229FTN,1,1,0,4737290.0,34.29,52.22,Lower-Middle Income
B0DNJX5Z62,1,1,0,36168.0,36.60,18.48,Low Income
B0DQ7TGXP3,1,1,0,11982.0,27.62,10.01,Very Low Income
B0C42DLRNB,1,1,0,,26.82,21.85,Very Low Income
B0C42FL51V,1,1,0,,26.60,21.47,Very Low Income
B0DHSBGCPW,101,1,0,687766.0,32.32,0.00,Low Income
B0DQ7F7DT7,1,1,0,,51.93,62.25,Lower-Middle Income
B0DQ7HQ46F,1,1,0,,51.93,62.25,Lower-Middle Income
B0DTFQGNJH,33,1,0,754347.0,30.26,15.67,Low Income
B0DTH54MLF,1,1,0,712076.0,26.99,24.09,Low Income
B0DNYXZY15,102,1,0,351166.0,27.76,0.00,Very Low Income
B0DPL7VQQV,1,1,0,1389193.0,40.62,30.83,Low Income
B0DP2H226Y,103,1,0,1567350.0,26.29,18.98,Very Low Income
B0DQ7WWDMZ,94,1,0,54166.0,44.26,22.63,Low Income
B0DQG5K7LB,104,1,0,5666.0,28.92,24.05,Low Income
B0DNPZMMRZ,1,1,0,58974.0,34.91,53.16,Lower-Middle Income
B0DP6Y1NWG,1,1,0,2356243.0,36.80,0.00,Low Income
B0DPN43Z2F,75,1,0,52946.0,40.47,39.33,Low Income
B0DNYPN7XR,105,1,0,770827.0,62.34,78.61,Lower-Middle Income
B0DPFMD2BK,90,1,0,3171988.0,35.89,27.80,Low Income
B0DP5B4381,6,1,0,463442.0,29.53,28.68,Low Income
B0DRFZJ4FR,12,1,0,969966.0,27.27,20.51,Very Low Income
B0DPWV2S8S,55,1,0,208531.0,25.25,19.96,Very Low Income
B0DQT7GW41,1,1,0,485260.0,25.23,17.78,Very Low Income
B0DP42XQMP,6,1,0,3645860.0,31.18,13.01,Very Low Income
B0DPM9CYPH,1,1,0,272931.0,50.71,29.16,Low Income
B0DQCH3QWF,1,1,0,164602.0,31.21,13.34,Low Income
B0DT9Q538S,1,1,0,3719500.0,25.79,20.78,Very Low Income
B0DS5QGHQ6,1,1,0,2844278.0,25.92,6.54,Very Low Income
B0DQ8FV6C7,49,1,0,438121.0,41.87,0.00,Low Income
B0DTKV8F1Z,1,1,0,4288896.0,25.39,18.96,Very Low Income
B0DSWLSHQR,1,1,23,115887.0,40.26,45.21,Low Income
B0DLGYQ8K4,96,1,0,687.0,28.50,24.49,Low Income
B0DQP4G1BN,1,1,0,1177215.0,44.06,19.41,Low Income
B0DSL1M7G5,28,1,0,,25.49,28.53,Low Income
B0DSKYFNLP,28,1,0,,27.04,11.23,Lower-Middle Income
B0DLHRYS69,1,1,0,117980.0,26.29,15.22,Low Income
B0DR87F1RZ,1,1,0,1684001.0,26.11,0.00,Low Income
B0DSH7NQ9H,20,1,0,290445.0,27.78,26.67,Low Income
B0DSKY2J8B,28,1,0,,25.56,0.00,Low Income
B0DRFPJQ45,1,1,0,75457.0,28.50,10.52,Very Low Income
B0DRYP9G7L,1,1,0,754236.0,25.87,20.30,Very Low Income
B0DN2V9W51,106,1,0,650745.0,45.41,36.14,Low Income
B0DDLB5QHP,1,1,0,1272573.0,31.57,39.15,Low Income
B0DJKV2SYX,1,1,0,109501.0,29.75,0.00,Low Income
B0DSJCPK7G,1,1,0,652558.0,27.22,20.99,Very Low Income
B0DQPK6MM1,93,1,0,1649052.0,29.41,30.23,Low Income
B0DT6Q1XX5,7,1,0,32386.0,29.30,26.94,Low Income
B0DQPK98WN,93,1,0,108197.0,,,Low Income
B0DK7158G4,1,1,0,2613.0,30.82,13.79,Low Income
B0DM8MGLRK,107,1,0,14422.0,56.17,54.21,Low Income
B0DNVNMBJ3,108,1,0,1299892.0,26.75,19.81,Very Low Income
B0DQVSXFJG,1,1,0,24738.0,51.60,75.52,Lower-Middle Income
B0DT9ZT6DX,31,1,0,51464.0,25.03,23.31,Low Income
B0DTJLDVSJ,1,1,0,2272673.0,25.03,18.48,Very Low Income
B0DTJGDV7L,1,1,0,198855.0,31.49,30.81,Low Income
B0DMTSM7HP,61,1,0,864.0,34.13,28.26,Low Income
B0DT9H1B1T,1,1,25,2759720.0,26.22,9.79,Very Low Income
B0DT46M6NQ,1,1,0,29683.0,35.82,14.57,Low Income
B0DT933GQB,31,1,0,1667632.0,25.71,20.20,Very Low Income
B0DT3GH6KG,1,1,0,25389.0,31.91,23.77,Low Income
B0DRYNZWL1,1,1,0,2348082.0,25.03,20.35,Very Low Income
B0DRCBXC91,69,1,0,247337.0,30.26,26.00,Low Income
B0DK4MD7NH,1,1,0,938860.0,32.97,46.68,Low Income
B0DQSRZ65D,65,1,0,239913.0,25.27,0.00,Very Low Income
B0DT9P2C83,1,1,0,156459.0,32.29,63.56,Lower-Middle Income
B0DGG9MHHQ,109,1,0,2091620.0,27.48,22.22,Low Income
B0DTG4DXYR,110,1,0,1116630.0,42.11,37.61,Low Income
B0DTJG37F6,1,1,0,4856.0,28.26,13.14,Low Income
B0DT5ZNNTY,1,1,0,,32.72,41.15,Low Income
B0DS56YX25,1,1,0,291024.0,28.85,26.18,Very Low Income
B0DTH9V9FJ,19,1,0,260489.0,26.35,20.56,Very Low Income
B0DS1YPJLV,62,1,0,66480.0,30.26,23.65,Low Income
B0DQWZQB1P,1,1,0,131253.0,49.22,79.72,Lower-Middle Income
B0DQLDWPTG,88,1,0,29744.0,34.41,42.06,Low Income
B0DSFJW4M6,9,1,0,892736.0,25.32,21.06,Very Low Income
B0DS5GRHHC,111,1,0,4211962.0,28.05,12.46,Very Low Income
B0DS8NJK6S,1,1,0,,27.24,19.44,Very Low Income
B0DRXYG7DZ,1,1,0,,26.86,21.03,Very Low Income
B0DTKWC5SH,1,1,0,9185.0,33.59,15.55,Low Income
B0DTKTTQDF,112,1,0,178088.0,26.22,4.50,Low Income
B0DMVYVDS8,1,1,0,26070.0,33.61,30.87,Low Income
B0DRTZ3ZP4,1,1,0,64772.0,28.05,22.53,Very Low Income
B0DSF2P2SH,9,1,0,1627661.0,25.73,19.49,Very Low Income
B0DQV9C3H9,1,1,0,2946558.0,29.44,21.68,Very Low Income
B0DPQZYD7P,113,1,0,1298590.0,26.13,0.00,Very Low Income
B0DTDCCFFD,1,1,0,68745.0,45.45,41.56,Low Income
B0DKTD556L,1,1,47,67108.0,28.09,17.04,Low Income
B0DTF9YNCB,1,1,0,753258.0,41.99,38.62,Low Income
B0DTG4SJPK,110,1,0,,39.64,44.87,Low Income
B0DQ5SJMMW,91,1,0,1236980.0,,,Very Low Income
B0DT19586Y,44,1,0,6557.0,26.31,22.67,Low Income
B0DQ5Q5FVW,1,1,0,982867.0,30.20,23.68,Very Low Income
B0DTHZZM6M,19,1,0,,25.31,19.45,Very Low Income
B0DPGYQNV9,1,1,0,1090689.0,28.41,21.21,Very Low Income
B0DLKC11LJ,1,1,0,49609.0,77.42,47.25,Lower-Middle Income
B0DQ3YYCLP,110,1,26,599642.0,25.23,9.66,Very Low Income
B0DSBT7WJG,1,1,0,134791.0,25.62,18.63,Very Low Income
B0DG8JNNKN,1,1,0,9175.0,28.26,21.56,Very Low Income
B0DQJF83J6,114,1,0,628431.0,30.38,26.45,Low Income
B0DRJPDY19,1,1,0,711742.0,28.98,23.55,Very Low Income
B0DRPH9K13,76,1,0,,27.77,0.00,Low Income
B0CQM3MHQ6,1,1,0,,26.51,22.77,Low Income
B0DRNJ96ZC,1,1,0,,26.64,20.15,Very Low Income
B0DNVY1763,1,1,0,,25.23,20.73,Very Low Income
B0DQ5B2XTG,91,1,0,58475.0,25.16,20.98,Very Low Income
B0DQLJTS5T,1,1,0,,37.35,36.68,Low Income
B0DSP3L772,79,1,0,,30.97,25.17,Low Income
B0DQGBCV1D,1,1,0,672296.0,29.81,4.25,Very Low Income
B0DSPL5CCG,79,1,0,,26.48,21.69,Very Low Income
B0DT7GV9NS,7,1,0,671.0,32.92,7.76,Low Income
B0DRM8GFPY,17,1,0,,36.96,28.67,Low Income
B0DSRWZ63V,1,1,0,1424902.0,25.79,19.58,Very Low Income
B0DSHRJKMJ,1,1,0,532345.0,25.79,10.06,Very Low Income
B0DPP6FF2W,1,1,0,,27.28,20.33,Very Low Income
B0DP1X7C9C,103,1,0,487206.0,44.90,41.24,Low Income
B0DNM9YB4M,1,1,0,385014.0,25.86,18.95,Very Low Income
B0DRXM7KT7,34,1,0,485586.0,27.62,22.28,Very Low Income
B0DMJT41ML,1,1,0,517486.0,29.04,13.43,Low Income
B0DMJK3KQS,1,1,0,,30.51,11.99,Low Income
B0DPYZTPTT,1,1,0,80226.0,26.18,4.76,Very Low Income
B0DSW2GKWY,1,1,0,4672138.0,26.99,20.61,Very Low Income
B0DQ3WKVPS,1,1,0,2500478.0,26.71,4.55,Low Income
B0DS2R8FG3,115,1,0,,28.26,11.15,Low Income
B0DQLFQMJ6,88,1,0,,26.19,0.00,Very Low Income
B0DT8WN7J7,1,1,0,871.0,52.52,33.93,Low Income
B0DM1GPL4S,116,1,0,1100361.0,25.64,10.31,Very Low Income
B0DSMT2WSG,1,1,0,6422.0,25.63,13.49,Low Income
B0DSWD46XV,1,1,0,274355.0,28.63,26.59,Low Income
B0DSZJRVX9,1,1,52,,32.88,5.74,Low Income
B0DPR1FB8H,113,1,0,12655.0,34.64,18.91,Low Income
B0DST1RR8G,67,1,0,834719.0,25.99,17.40,Very Low Income
B0DSSZRM5L,1,1,0,1135434.0,26.63,20.69,Very Low Income
B0DR7TWFQ7,47,1,0,16749.0,29.14,25.77,Low Income
B0DRG6QP67,12,1,0,1295006.0,95.37,23.02,Upper-Middle Income
B0DNTLHG2G,1,1,0,134186.0,40.37,19.20,Low Income
B0DRHTSHWM,1,1,0,741636.0,25.77,18.41,Very Low Income
B0DRFZN4FL,12,1,0,,26.04,18.37,Very Low Income
B0DRNDLVF1,1,1,0,,27.84,20.08,Very Low Income
B0DNSKKQN5,48,1,0,1572514.0,31.08,13.12,Low Income
B0DSG3QYCL,9,1,0,271893.0,34.89,31.57,Low Income
B0DJWT5T9Z,32,1,0,6803.0,30.10,6.79,Low Income
B0DJWV8PBR,32,1,0,30195.0,34.93,12.75,Low Income
B0DQCRSGMN,89,1,0,596551.0,28.94,28.68,Low Income
B0DPGQ6BKM,90,1,0,18379.0,29.58,24.59,Low Income
B0DQDWZG6F,32,1,0,351541.0,27.58,24.29,Low Income
B0DRG1XS12,1,1,0,,27.67,4.42,Low Income
B0DRYB8FX9,1,1,0,1017332.0,25.95,10.63,Very Low Income
B0DPZTXJ9W,117,1,0,2242518.0,48.93,19.16,Upper-Middle Income
B0DPFVV9MY,1,1,0,1264619.0,36.75,15.88,Low Income
B0DG8XJL3X,1,1,0,15443.0,26.47,21.15,Very Low Income
B0DMWF3LSL,118,1,0,1729947.0,25.03,19.82,Very Low Income
B0DPYJZQMN,117,1,0,,111.37,24.58,Upper-Middle Income
B0DSP9QLTY,79,1,0,796473.0,25.08,0.00,Very Low Income
B0DRYBCQZP,1,1,0,396049.0,30.26,41.35,Lower-Middle Income
B0DSKJYKWP,1,1,0,,25.39,19.50,Very Low Income
B0DSWQ8QQL,81,1,0,210116.0,28.71,21.27,Very Low Income
B0DRTYZBSB,119,1,0,1597923.0,46.82,8.55,Low Income
B0DS9KWPNF,30,1,0,47280.0,30.70,0.00,Low Income
B0DRX66S6L,34,1,0,,26.40,21.10,Very Low Income
B0DNW4ZQCY,108,1,0,974921.0,112.97,25.25,Upper-Middle Income
B0DSG6SVRD,1,1,0,455469.0,54.52,93.26,
B0DJQGW761,1,1,0,4279.0,27.46,0.00,Low Income
B0DQBM5GWJ,44,1,0,4290721.0,25.23,0.00,Low Income
B0DPK4MXHT,1,1,0,2087395.0,39.60,17.15,Low Income
B0DMWFYN7M,118,1,0,234188.0,25.95,13.80,Very Low Income
B0DR2R7WWG,1,1,0,102451.0,32.41,0.00,Lower-Middle Income
B0DSZRT891,1,1,0,2832185.0,25.83,41.63,Lower-Middle Income
B0DQ939Y4X,1,1,0,155868.0,42.38,43.12,Low Income
B0DQV85KT4,1,1,0,884549.0,31.05,0.00,Low Income
B0DPVDRHRF,1,1,0,370794.0,,,Very Low Income
B0D9476Q7K,1,1,0,1674.0,30.85,13.78,Low Income
B0DK6QXTHP,80,1,0,1411762.0,27.15,24.06,Low Income
B0DN1BNXGF,106,1,0,558281.0,27.87,20.94,Very Low Income
B0DPHPM65P,120,1,0,925924.0,26.40,14.70,Low Income
B0DNW56PXZ,1,1,0,71309.0,25.32,9.66,Very Low Income
B0DNYHQSFN,1,1,0,,27.70,20.56,Very Low Income
B0DR86MG3Q,1,1,0,,26.18,18.69,Very Low Income
B0DRBWKNMF,1,1,0,1218071.0,25.39,0.00,Very Low Income
B0DSG6QR68,1,1,0,,25.88,20.83,Very Low Income
B0DS2L69KS,1,1,0,4848322.0,25.88,10.21,Very Low Income
B0DSG6CVBT,1,1,0,,25.88,20.55,Very Low Income
B0DSG5JNXW,1,1,0,,25.88,0.00,Very Low Income
B0DS2NJXY9,62,1,0,4432586.0,25.88,0.00,Very Low Income
B0DS2JS5ZG,1,1,0,,25.88,10.35,Very Low Income
B0DSG3V71Y,1,1,0,,25.88,20.83,Very Low Income
B0CWLBWRWZ,121,1,0,690251.0,31.49,34.04,Low Income
B0DSG3V5W8,1,1,0,,25.88,20.55,Very Low Income
B0DSG67FQX,1,1,0,,25.88,16.18,Very Low Income
B0DSG617Q8,1,1,0,6729771.0,25.88,20.83,Very Low Income
B0DSG3V9JW,1,1,0,,25.88,20.83,Very Low Income
B0DSG4KTM4,1,1,0,,25.88,20.55,Very Low Income
B0DS791VJT,2,1,0,713301.0,25.51,19.00,Very Low Income
B0DSG6X8N2,1,1,0,,25.88,20.83,Very Low Income
B0DSLW4XM7,1,1,0,2509077.0,40.91,18.80,Low Income
B0DS2KH1B4,1,1,0,,25.88,10.35,Very Low Income
B0DSG4P1PP,1,1,0,,25.88,20.83,Very Low Income
B0DSG65PQ3,1,1,0,,25.88,20.83,Very Low Income
B0DSG3S94C,1,1,0,,25.88,20.83,Very Low Income
B0DS2JDG5C,1,1,0,,25.88,10.35,Very Low Income
B0DS2LGLYM,1,1,0,4153806.0,25.88,10.35,Very Low Income
B0DPVHLFN7,53,1,0,266687.0,30.28,27.49,
B0BP6QHQ2C,1,1,0,,25.79,32.06,Low Income
B0DS1YC6T2,1,1,0,986055.0,30.70,15.06,Low Income
B0DSPW466Z,79,1,0,6357.0,26.75,0.00,Low Income
B0DR8CCCVD,47,1,0,776081.0,41.55,33.94,Low Income
B0DSKHDSSJ,1,1,0,2532428.0,,,Lower-Middle Income
B0DL9HTZLD,1,1,0,842638.0,25.11,9.16,Very Low Income
B0DRHWVQTV,67,1,0,35769.0,26.23,14.24,Very Low Income
B0DQXXLB23,68,1,0,856486.0,25.07,19.32,Very Low Income
B0DQ4KNRZD,1,1,0,,48.60,32.87,Lower-Middle Income
B0DRTY3MJ1,119,1,0,,31.14,16.67,Low Income
B0DRTX82JJ,119,1,0,,25.97,19.55,Very Low Income
B0DS1RWL54,1,1,0,,26.33,10.61,Very Low Income
B0DRTXNLN2,119,1,0,,26.48,17.05,Very Low Income
B0DS14YGSW,1,1,0,6726350.0,26.85,22.17,Low Income
B0DSJ3W8NG,1,1,0,714601.0,52.32,62.47,Low Income
B0DS9TDQSK,30,1,0,1636468.0,36.35,19.14,Low Income
B0DRTXBPCR,1,1,0,,31.94,15.00,Low Income
B0DQVZW2JM,79,1,0,1453473.0,25.71,20.18,Very Low Income
B0DP1LLTFT,105,1,0,1678017.0,60.06,51.19,Lower-Middle Income
B0DJ1M4BV9,122,1,0,229346.0,25.47,18.11,Very Low Income
B0DPRVNL4M,123,1,0,1463951.0,28.07,13.14,Very Low Income
B0DP8KP1PD,1,1,0,62493.0,25.85,17.99,Very Low Income
B0DB5TV8JS,1,1,0,,39.70,19.83,Low Income
B0DSP55ZVD,1,1,0,928922.0,29.66,41.59,Low Income
B0DPFDZCT3,1,1,0,11163.0,29.41,0.00,Low Income
B0DP6B4BBS,1,1,0,1916104.0,26.41,20.56,Very Low Income
B0DP6K2VLC,1,1,0,487927.0,26.99,24.63,Low Income
B0DRBC324L,60,1,0,466154.0,50.30,46.30,Low Income
B0DS9MX6PS,1,1,0,13370.0,26.81,3.91,Very Low Income
B0DSD7HQWQ,9,1,0,1568355.0,29.71,7.93,Low Income
B0DR8HMKHS,47,1,0,16924.0,28.70,26.62,Low Income
B0DRVCWT6Y,119,1,0,125829.0,33.00,5.61,Low Income
B0DPKN8JS2,1,1,0,72090.0,25.64,17.90,Very Low Income
B0DNN3FZLS,1,1,0,1751892.0,49.28,42.54,Low Income
B0DQKL5V9F,1,1,0,83981.0,41.28,20.25,Low Income
B0DNSRCC35,1,1,0,3633709.0,30.26,26.93,Low Income
B0DM5JL1KZ,124,1,0,411118.0,26.07,20.40,Very Low Income
B0DRBWQ35Z,1,1,0,87674.0,25.71,0.00,Very Low Income
B0DR11N3SK,92,1,0,103243.0,26.40,17.80,Very Low Income
B0DRYB2SGL,34,1,0,39873.0,26.23,21.48,Very Low Income
B0DMR8MQLM,1,1,0,,26.39,18.42,Very Low Income
B0DL331V5Y,1,1,0,18200.0,28.50,26.59,Low Income
B0DRW9G5QD,119,1,0,6135.0,29.52,9.02,Low Income
B0DK3BFPK5,1,1,0,,33.26,13.10,Low Income
B0DKNDCHVY,125,1,0,2935877.0,27.20,4.16,Very Low Income
B0DNS2MWGG,1,1,0,,26.06,0.00,Very Low Income
B0DPZ29M27,55,1,0,568344.0,25.52,17.30,Low Income
B0DQ3BCMTP,117,1,0,417549.0,26.25,16.58,Low Income
B0DQ9KKZT9,49,1,0,975523.0,26.25,17.52,Low Income
B0DQ7KXW1Q,91,1,0,1103494.0,26.25,17.52,Low Income
B0DR5NN1G6,126,1,0,61044.0,26.91,21.62,Low Income
B0DRVFMMXS,1,1,0,231559.0,26.28,10.59,Very Low Income
B0DNSMPDDH,34,1,0,,25.23,0.00,Very Low Income
B0DQ65YBRJ,1,1,0,28609.0,28.34,27.48,Low Income
B0DQ5YP787,1,1,0,6418.0,28.15,25.78,Low Income
B0DQ66S5JV,1,1,0,58575.0,32.87,34.76,Low Income
B0DRFBFC95,12,1,0,,25.35,0.00,Very Low Income
B0DLLMP4NL,1,1,0,30351.0,35.64,27.59,Low Income
B0DNDTT9Z4,1,1,0,2125764.0,51.35,49.05,Low Income
B0DSCJMGDQ,1,1,0,1173595.0,26.54,23.30,Low Income
B0DNVPG97N,1,1,0,27569.0,26.67,21.80,Very Low Income
B0DDF3D5BP,84,1,0,,26.59,27.10,Low Income
B0DDZ4YBSQ,1,1,0,5069511.0,48.93,31.48,Low Income
B0D98SLGNZ,9,1,0,1046094.0,27.62,19.59,Very Low Income
B0DSDKFJQK,1,1,0,75434.0,53.72,57.84,Lower-Middle Income
B0DPC8QW8Y,1,1,0,255341.0,25.50,0.00,Very Low Income
B0DJXS7PCZ,1,1,0,1959660.0,33.37,31.83,Low Income
B0DPBXTCK5,1,1,0,,26.37,18.58,Very Low Income
B0DPCBZ6HJ,127,1,0,4953048.0,27.02,20.20,Very Low Income
B0DS2C52BQ,62,1,0,2689938.0,,,
B0DPB4DW79,1,1,0,,25.35,0.00,Very Low Income
B0DPB9CWLP,1,1,0,,25.59,0.00,Very Low Income
B0DPDLNRXK,1,1,0,2032238.0,25.79,0.00,Very Low Income
B0DNPWRGBH,1,1,0,1049100.0,26.15,18.31,Very Low Income
B0DN1GZXPJ,106,1,0,1180409.0,51.04,25.30,Low Income
B0DNT2NXV6,1,1,0,708345.0,50.90,29.79,Lower-Middle Income
B0DS5TRKB1,1,1,0,20145.0,46.85,45.00,Low Income
B0DRPHQGTK,1,1,0,,25.73,3.99,Very Low Income
B0DFHGDRY5,1,1,26,,25.91,21.92,Low Income
B0DRD8XJSJ,1,1,0,329924.0,29.14,7.74,Low Income
B0DFHDX5RT,1,1,0,,25.60,21.75,Low Income
B0DFH62RF7,1,1,26,,26.22,22.60,Low Income
B0DFH5X9WZ,1,1,0,,26.83,24.02,Low Income
B0DRPGD73Z,76,1,0,,26.52,6.34,Very Low Income
B0DFH68MNR,1,1,23,,27.40,23.25,Low Income
B0DRTV6HLG,1,1,0,,26.11,4.41,Low Income
B0DRPHJ65J,76,1,0,,28.80,4.98,Low Income
B0DRPFJKGV,1,1,0,,25.97,10.38,Very Low Income
B0DRPCWB81,76,1,0,,28.95,5.13,Low Income
B0DRPHZBMK,76,1,0,,28.14,0.00,Low Income
B0DRPHZHP3,1,1,0,,25.82,0.00,Very Low Income
B0DFH6YYCR,1,1,23,,28.60,24.97,Low Income
B0DRPHYDVJ,76,1,0,,26.46,4.05,Very Low Income
